2.698667	2.698667	166.443
2.709333	2.709333	166.233
2.720000	2.720000	166.242
2.730667	2.730667	83.102
2.741333	2.741333	83.088
2.752000	2.752000	83.238
2.762667	2.762667	83.231
2.773333	2.773333	83.238
2.784000	2.784000	83.121
2.794667	2.794667	83.129
2.805333	2.805333	83.329
2.816000	2.816000	83.486
2.826667	2.826667	83.522
2.837333	2.837333	83.416
2.848000	2.848000	83.267
2.858667	2.858667	83.144
2.869333	2.869333	83.175
2.880000	2.880000	83.179
2.890667	2.890667	83.220
2.901333	2.901333	411.803
2.912000	2.912000	83.388
2.922667	2.922667	434.551
2.933333	2.933333	430.960
2.944000	2.944000	423.371
2.954667	2.954667	416.258
2.965333	2.965333	416.224
2.976000	2.976000	422.268
2.986667	2.986667	424.948
2.997333	2.997333	427.191
3.008000	3.008000	425.232
3.018667	3.018667	83.434
3.029333	3.029333	417.601
3.040000	3.040000	415.864
3.050667	3.050667	416.823
3.061333	3.061333	422.933
3.072000	3.072000	425.740
3.082667	3.082667	424.422
3.093333	3.093333	209.339
3.104000	3.104000	210.018
3.114667	3.114667	83.350
3.125333	3.125333	83.224
3.136000	3.136000	82.981
3.146667	3.146667	82.973
3.157333	3.157333	207.656
3.168000	3.168000	430.370
3.178667	3.178667	443.826
3.189333	3.189333	83.552
3.200000	3.200000	83.776
3.210667	3.210667	167.742
3.221333	3.221333	166.996
3.232000	3.232000	166.826
3.242667	3.242667	166.396
3.253333	3.253333	166.163
3.264000	3.264000	167.027
3.274667	3.274667	166.874
3.285333	3.285333	166.886
3.306667	3.306667	166.525
3.317333	3.317333	166.559
3.328000	3.328000	166.955
3.338667	3.338667	166.832
3.349333	3.349333	167.090
3.381333	3.381333	166.923
3.392000	3.392000	167.354
3.424000	3.424000	166.451
3.434667	3.434667	166.209
3.445333	3.445333	166.438
3.456000	3.456000	166.838
3.477333	3.477333	165.963
3.488000	3.488000	167.214
3.520000	3.520000	165.632
3.530667	3.530667	166.080
3.541333	3.541333	166.369
3.552000	3.552000	166.349
3.562667	3.562667	165.890
3.573333	3.573333	166.224
3.584000	3.584000	166.440
3.594667	3.594667	166.213
3.690667	3.690667	370.016
3.712000	3.712000	185.520
3.776000	3.776000	185.781
3.786667	3.786667	186.099
3.797333	3.797333	186.835
3.808000	3.808000	186.690
3.818667	3.818667	186.213
3.829333	3.829333	187.599
3.840000	3.840000	187.689
3.850667	3.850667	188.156
3.904000	3.904000	187.707
4.330667	4.330667	413.935
4.448000	4.448000	417.000
4.458667	4.458667	416.086
4.469333	4.469333	418.262
4.480000	4.480000	419.979
4.490667	4.490667	421.487
4.576000	4.576000	209.830
4.586667	4.586667	209.669
4.618667	4.618667	207.759
4.629333	4.629333	417.102
4.704000	4.704000	208.175
4.714667	4.714667	207.662
4.757333	4.757333	418.478
4.768000	4.768000	209.043
4.778667	4.778667	208.882
4.789333	4.789333	209.934
4.800000	4.800000	209.754
4.810667	4.810667	209.390
4.821333	4.821333	209.556
4.832000	4.832000	209.360
4.842667	4.842667	420.615
4.853333	4.853333	420.596
4.874667	4.874667	210.777
4.896000	4.896000	211.853
4.906667	4.906667	211.680
4.917333	4.917333	434.871
4.928000	4.928000	439.075
4.938667	4.938667	442.583
4.949333	4.949333	440.837
4.960000	4.960000	439.931
4.970667	4.970667	220.451
4.981333	4.981333	221.178
4.992000	4.992000	220.520
5.002667	5.002667	221.137
5.013333	5.013333	222.734
5.024000	5.024000	112.645
5.034667	5.034667	447.180
5.045333	5.045333	445.519
5.056000	5.056000	442.495
5.194667	5.194667	444.019
5.557333	5.557333	486.396
5.568000	5.568000	245.586
5.578667	5.578667	245.821
5.589333	5.589333	246.859
5.600000	5.600000	248.032
5.610667	5.610667	248.645
5.621333	5.621333	249.393
5.632000	5.632000	248.446
5.642667	5.642667	248.544
5.653333	5.653333	249.401
5.696000	5.696000	251.418
5.706667	5.706667	250.989
5.717333	5.717333	250.198
5.728000	5.728000	249.851
5.738667	5.738667	249.055
5.749333	5.749333	248.916
5.760000	5.760000	248.878
5.770667	5.770667	249.047
5.781333	5.781333	249.327
5.792000	5.792000	249.534
5.802667	5.802667	249.151
5.813333	5.813333	249.418
5.824000	5.824000	250.320
5.877333	5.877333	247.922
5.888000	5.888000	247.599
5.898667	5.898667	248.861
5.930667	5.930667	248.894
5.984000	5.984000	247.948
5.994667	5.994667	248.577
6.005333	6.005333	248.370
6.016000	6.016000	249.035
6.026667	6.026667	249.407
6.037333	6.037333	248.977
6.048000	6.048000	249.087
6.058667	6.058667	249.897
6.069333	6.069333	250.035
6.080000	6.080000	249.340
6.090667	6.090667	249.003
6.112000	6.112000	249.777
6.133333	6.133333	249.679
6.165333	6.165333	277.889
6.176000	6.176000	278.779
6.186667	6.186667	279.019
6.197333	6.197333	278.767
6.208000	6.208000	558.204
6.250667	6.250667	279.768
6.272000	6.272000	280.196
6.282667	6.282667	280.140
6.293333	6.293333	278.685
6.304000	6.304000	279.135
6.314667	6.314667	280.120
6.325333	6.325333	281.130
6.336000	6.336000	280.514
6.346667	6.346667	280.788
6.357333	6.357333	281.143
6.368000	6.368000	280.987
6.378667	6.378667	280.263
6.389333	6.389333	280.503
6.400000	6.400000	562.498
7.605333	7.605333	282.520
7.616000	7.616000	364.527
7.626667	7.626667	366.267
7.637333	7.637333	281.266
7.648000	7.648000	281.004
7.658667	7.658667	280.919
7.669333	7.669333	281.012
7.680000	7.680000	281.527
7.690667	7.690667	281.783
7.701333	7.701333	281.852
7.712000	7.712000	281.779
7.722667	7.722667	185.197
7.733333	7.733333	187.031
7.744000	7.744000	187.408
7.754667	7.754667	187.376
7.765333	7.765333	187.221
7.776000	7.776000	186.613
7.786667	7.786667	182.982
7.797333	7.797333	182.020
7.808000	7.808000	182.751
7.818667	7.818667	189.746
7.829333	7.829333	189.441
7.840000	7.840000	283.470
7.850667	7.850667	283.688
7.861333	7.861333	377.519
7.872000	7.872000	282.739
7.882667	7.882667	569.743
7.893333	7.893333	571.857
7.904000	7.904000	573.045
7.914667	7.914667	574.690
7.925333	7.925333	573.682
7.936000	7.936000	573.961
7.946667	7.946667	574.079
7.957333	7.957333	570.951
7.968000	7.968000	566.437
7.978667	7.978667	281.397
7.989333	7.989333	281.135
8.000000	8.000000	281.714
8.010667	8.010667	280.796
8.021333	8.021333	280.171
8.032000	8.032000	280.077
8.042667	8.042667	280.997
8.053333	8.053333	281.875
8.064000	8.064000	281.973
8.074667	8.074667	281.801
8.085333	8.085333	281.729
8.096000	8.096000	281.455
8.106667	8.106667	280.727
8.117333	8.117333	280.575
8.128000	8.128000	280.547
8.138667	8.138667	280.665
8.149333	8.149333	281.658
8.160000	8.160000	282.033
8.170667	8.170667	281.102
8.181333	8.181333	184.776
8.192000	8.192000	371.016
8.202667	8.202667	561.642
8.213333	8.213333	563.891
8.224000	8.224000	282.507
8.234667	8.234667	282.134
8.245333	8.245333	281.652
8.256000	8.256000	281.442
8.266667	8.266667	281.062
8.277333	8.277333	280.917
8.288000	8.288000	281.043
8.298667	8.298667	564.040
8.309333	8.309333	566.629
8.320000	8.320000	377.235
8.330667	8.330667	187.805
8.341333	8.341333	281.353
8.352000	8.352000	558.978
8.362667	8.362667	558.957
8.373333	8.373333	560.532
8.384000	8.384000	560.464
8.394667	8.394667	559.889
8.405333	8.405333	186.754
8.416000	8.416000	187.411
8.426667	8.426667	563.436
8.437333	8.437333	374.292
8.448000	8.448000	371.997
8.458667	8.458667	282.024
8.469333	8.469333	282.854
8.480000	8.480000	282.023
8.490667	8.490667	560.720
8.501333	8.501333	560.047
8.512000	8.512000	559.213
8.522667	8.522667	559.511
8.533333	8.533333	559.519
8.544000	8.544000	560.250
8.554667	8.554667	281.267
8.565333	8.565333	281.224
8.576000	8.576000	281.743
8.586667	8.586667	281.956
8.597333	8.597333	564.750
8.608000	8.608000	564.538
8.618667	8.618667	187.810
8.629333	8.629333	563.042
8.640000	8.640000	561.107
8.650667	8.650667	560.056
8.661333	8.661333	558.284
8.672000	8.672000	555.582
8.682667	8.682667	139.838
8.693333	8.693333	280.488
8.704000	8.704000	139.962
8.714667	8.714667	140.085
8.725333	8.725333	140.262
8.736000	8.736000	140.451
8.746667	8.746667	419.557
8.757333	8.757333	421.744
8.768000	8.768000	420.414
8.778667	8.778667	140.548
8.789333	8.789333	140.586
8.800000	8.800000	421.106
8.810667	8.810667	420.202
8.821333	8.821333	140.667
8.832000	8.832000	140.633
8.842667	8.842667	419.133
8.853333	8.853333	420.343
8.864000	8.864000	419.767
8.874667	8.874667	420.541
8.885333	8.885333	418.890
8.896000	8.896000	417.428
8.906667	8.906667	417.811
8.917333	8.917333	140.735
8.928000	8.928000	281.781
8.938667	8.938667	281.659
8.949333	8.949333	420.038
8.960000	8.960000	421.506
8.970667	8.970667	421.681
8.981333	8.981333	421.589
8.992000	8.992000	421.244
9.002667	9.002667	140.725
9.013333	9.013333	140.787
9.024000	9.024000	140.998
9.034667	9.034667	422.729
9.045333	9.045333	141.027
9.056000	9.056000	432.138
9.066667	9.066667	437.052
9.077333	9.077333	178.743
9.088000	9.088000	439.820
9.098667	9.098667	434.086
9.109333	9.109333	885.859
9.120000	9.120000	437.149
9.130667	9.130667	438.403
9.141333	9.141333	439.400
9.152000	9.152000	439.145
9.162667	9.162667	437.597
9.173333	9.173333	436.342
9.184000	9.184000	439.678
9.194667	9.194667	440.745
9.205333	9.205333	441.311
9.216000	9.216000	440.947
9.226667	9.226667	438.747
9.237333	9.237333	438.703
9.248000	9.248000	440.726
9.258667	9.258667	441.755
9.269333	9.269333	440.622
9.280000	9.280000	438.756
9.290667	9.290667	434.724
9.301333	9.301333	435.838
9.312000	9.312000	439.238
9.322667	9.322667	439.392
9.333333	9.333333	439.046
9.344000	9.344000	439.380
9.354667	9.354667	438.383
9.365333	9.365333	435.482
9.376000	9.376000	433.719
9.386667	9.386667	430.996
9.397333	9.397333	425.988
9.408000	9.408000	416.063
9.418667	9.418667	415.895
9.429333	9.429333	426.842
9.440000	9.440000	436.000
9.450667	9.450667	439.967
9.461333	9.461333	441.323
9.472000	9.472000	441.524
9.482667	9.482667	439.641
9.493333	9.493333	433.509
9.504000	9.504000	436.155
9.514667	9.514667	438.312
9.525333	9.525333	436.878
9.536000	9.536000	432.941
9.546667	9.546667	429.954
9.557333	9.557333	434.647
9.568000	9.568000	439.137
9.578667	9.578667	440.874
9.589333	9.589333	441.246
9.600000	9.600000	442.318
9.610667	9.610667	441.882
9.621333	9.621333	442.849
9.632000	9.632000	442.620
9.642667	9.642667	443.703
9.653333	9.653333	441.800
9.664000	9.664000	439.615
9.674667	9.674667	436.289
9.685333	9.685333	428.984
9.696000	9.696000	432.362
9.706667	9.706667	434.619
9.717333	9.717333	434.416
9.749333	9.749333	441.006
10.677333	10.677333	563.561
10.698667	10.698667	564.721
10.730667	10.730667	563.244
10.752000	10.752000	561.691
10.762667	10.762667	562.571
10.784000	10.784000	279.978
10.794667	10.794667	561.288
10.805333	10.805333	564.223
10.816000	10.816000	566.352
10.826667	10.826667	568.567
10.837333	10.837333	568.349
10.848000	10.848000	565.527
10.858667	10.858667	561.815
10.869333	10.869333	561.383
10.880000	10.880000	186.473
10.890667	10.890667	187.029
10.901333	10.901333	186.920
10.912000	10.912000	429.765
10.922667	10.922667	428.642
10.933333	10.933333	187.547
10.944000	10.944000	187.347
10.954667	10.954667	560.485
10.965333	10.965333	187.939
10.976000	10.976000	281.438
10.986667	10.986667	281.564
10.997333	10.997333	140.242
11.008000	11.008000	140.079
11.018667	11.018667	282.205
11.029333	11.029333	282.609
11.040000	11.040000	281.839
11.050667	11.050667	281.843
11.061333	11.061333	563.026
11.072000	11.072000	281.243
11.082667	11.082667	282.598
11.093333	11.093333	283.429
11.104000	11.104000	283.028
11.114667	11.114667	282.189
11.125333	11.125333	281.238
11.136000	11.136000	281.802
11.146667	11.146667	281.996
11.157333	11.157333	139.971
11.168000	11.168000	140.294
11.178667	11.178667	140.211
11.189333	11.189333	140.110
11.200000	11.200000	140.510
11.210667	11.210667	357.741
11.221333	11.221333	140.881
11.232000	11.232000	177.397
11.242667	11.242667	187.596
11.253333	11.253333	177.552
11.264000	11.264000	187.231
11.274667	11.274667	187.730
11.285333	11.285333	187.550
11.296000	11.296000	187.370
11.306667	11.306667	187.839
11.317333	11.317333	188.068
11.328000	11.328000	187.487
11.338667	11.338667	186.666
11.349333	11.349333	185.755
11.360000	11.360000	186.515
11.370667	11.370667	186.660
11.381333	11.381333	184.677
11.392000	11.392000	176.878
11.402667	11.402667	177.333
11.413333	11.413333	140.660
11.424000	11.424000	140.812
11.434667	11.434667	281.641
11.445333	11.445333	281.953
11.456000	11.456000	281.199
11.466667	11.466667	140.207
11.477333	11.477333	140.315
11.488000	11.488000	140.042
11.498667	11.498667	173.368
11.509333	11.509333	174.725
11.520000	11.520000	185.808
11.530667	11.530667	185.889
11.541333	11.541333	185.970
11.552000	11.552000	186.164
11.562667	11.562667	185.282
11.573333	11.573333	178.269
11.584000	11.584000	184.033
11.594667	11.594667	185.242
11.605333	11.605333	185.780
11.616000	11.616000	186.098
11.626667	11.626667	185.014
11.637333	11.637333	177.340
11.648000	11.648000	186.033
11.658667	11.658667	175.963
11.669333	11.669333	177.417
11.680000	11.680000	186.282
11.690667	11.690667	176.487
11.701333	11.701333	176.016
11.712000	11.712000	175.809
11.722667	11.722667	176.553
11.733333	11.733333	176.796
11.744000	11.744000	176.392
11.754667	11.754667	210.444
11.765333	11.765333	177.058
11.776000	11.776000	177.110
11.786667	11.786667	176.925
11.797333	11.797333	177.038
11.808000	11.808000	176.896
11.818667	11.818667	176.650
11.829333	11.829333	175.493
11.840000	11.840000	175.724
11.850667	11.850667	176.907
11.861333	11.861333	139.969
11.872000	11.872000	209.364
11.882667	11.882667	140.020
11.893333	11.893333	208.291
11.904000	11.904000	208.358
11.914667	11.914667	207.846
11.925333	11.925333	209.429
11.936000	11.936000	209.855
11.946667	11.946667	210.303
11.957333	11.957333	210.546
11.968000	11.968000	210.632
11.978667	11.978667	211.224
11.989333	11.989333	211.382
12.000000	12.000000	211.099
12.010667	12.010667	211.366
12.021333	12.021333	211.316
12.032000	12.032000	140.666
12.042667	12.042667	211.243
12.053333	12.053333	211.314
12.064000	12.064000	429.030
12.074667	12.074667	426.331
12.085333	12.085333	423.986
12.096000	12.096000	423.662
12.106667	12.106667	424.142
12.117333	12.117333	423.837
12.128000	12.128000	423.847
12.138667	12.138667	175.728
12.149333	12.149333	176.705
12.160000	12.160000	176.773
12.170667	12.170667	177.217
12.181333	12.181333	192.730
12.192000	12.192000	433.664
12.202667	12.202667	429.416
12.213333	12.213333	427.819
12.224000	12.224000	88.837
12.234667	12.234667	176.596
12.245333	12.245333	88.517
12.256000	12.256000	358.902
12.266667	12.266667	177.975
12.277333	12.277333	88.883
12.288000	12.288000	88.891
12.298667	12.298667	88.955
12.309333	12.309333	88.820
12.320000	12.320000	178.062
12.330667	12.330667	177.624
12.341333	12.341333	93.242
12.352000	12.352000	176.115
12.362667	12.362667	185.615
12.373333	12.373333	176.333
12.384000	12.384000	177.767
12.394667	12.394667	88.645
12.405333	12.405333	89.212
12.416000	12.416000	147.493
12.426667	12.426667	441.206
12.437333	12.437333	441.273
12.448000	12.448000	451.049
12.458667	12.458667	449.458
12.469333	12.469333	147.350
12.480000	12.480000	92.096
12.490667	12.490667	148.197
12.501333	12.501333	443.960
12.512000	12.512000	147.449
12.522667	12.522667	147.002
12.533333	12.533333	111.151
12.544000	12.544000	443.277
12.554667	12.554667	442.390
12.565333	12.565333	438.932
12.576000	12.576000	147.807
12.586667	12.586667	147.851
12.597333	12.597333	147.736
12.608000	12.608000	147.728
12.618667	12.618667	147.342
12.650667	12.650667	93.116
14.304000	14.304000	62.698
14.314667	14.314667	62.842
14.325333	14.325333	62.977
14.336000	14.336000	63.139
14.346667	14.346667	261.294
14.357333	14.357333	323.714
14.368000	14.368000	324.824
14.378667	14.378667	324.848
14.389333	14.389333	322.241
14.400000	14.400000	320.462
14.410667	14.410667	319.806
14.421333	14.421333	318.678
14.432000	14.432000	127.224
14.442667	14.442667	127.970
14.453333	14.453333	128.582
14.464000	14.464000	128.550
14.474667	14.474667	188.988
14.485333	14.485333	125.502
14.496000	14.496000	125.516
14.506667	14.506667	125.855
14.517333	14.517333	125.121
14.528000	14.528000	125.103
14.538667	14.538667	249.357
14.549333	14.549333	249.252
14.560000	14.560000	124.623
14.570667	14.570667	249.907
14.581333	14.581333	157.086
14.592000	14.592000	319.747
14.602667	14.602667	166.935
14.613333	14.613333	124.998
14.624000	14.624000	125.149
14.634667	14.634667	125.662
14.645333	14.645333	125.489
14.656000	14.656000	125.086
14.666667	14.666667	125.487
14.677333	14.677333	379.774
14.688000	14.688000	126.256
14.698667	14.698667	191.847
14.709333	14.709333	314.546
14.720000	14.720000	125.735
14.730667	14.730667	316.056
14.741333	14.741333	250.020
14.752000	14.752000	167.821
14.762667	14.762667	125.595
14.773333	14.773333	249.478
14.784000	14.784000	124.843
14.794667	14.794667	125.183
14.805333	14.805333	125.337
14.816000	14.816000	125.351
14.826667	14.826667	125.730
14.837333	14.837333	125.340
14.848000	14.848000	187.007
14.858667	14.858667	125.260
14.869333	14.869333	366.761
14.880000	14.880000	379.418
14.890667	14.890667	219.122
14.901333	14.901333	191.880
14.912000	14.912000	505.330
14.922667	14.922667	116.760
14.933333	14.933333	219.161
14.944000	14.944000	110.879
14.954667	14.954667	117.986
14.965333	14.965333	124.695
14.976000	14.976000	62.490
14.986667	14.986667	124.076
14.997333	14.997333	124.569
15.008000	15.008000	124.785
15.018667	15.018667	124.738
15.029333	15.029333	248.364
15.040000	15.040000	248.944
15.050667	15.050667	250.261
15.061333	15.061333	250.469
15.072000	15.072000	249.798
15.082667	15.082667	248.259
15.093333	15.093333	249.142
15.104000	15.104000	249.068
15.114667	15.114667	124.545
15.125333	15.125333	499.482
15.136000	15.136000	248.621
15.146667	15.146667	500.412
15.157333	15.157333	501.280
15.168000	15.168000	249.372
15.178667	15.178667	124.397
15.189333	15.189333	124.013
15.200000	15.200000	124.580
15.210667	15.210667	124.513
15.221333	15.221333	124.731
15.232000	15.232000	124.914
15.242667	15.242667	124.789
15.253333	15.253333	124.693
15.264000	15.264000	124.942
15.274667	15.274667	124.881
15.285333	15.285333	250.007
15.296000	15.296000	497.607
15.306667	15.306667	494.452
15.317333	15.317333	496.904
15.328000	15.328000	249.245
15.338667	15.338667	250.078
15.349333	15.349333	124.997
15.360000	15.360000	124.781
15.370667	15.370667	249.317
15.381333	15.381333	124.465
15.392000	15.392000	249.859
15.402667	15.402667	249.938
15.413333	15.413333	249.299
15.424000	15.424000	249.891
15.434667	15.434667	248.405
15.445333	15.445333	248.152
15.456000	15.456000	248.462
15.466667	15.466667	249.812
15.477333	15.477333	249.740
15.488000	15.488000	249.686
15.498667	15.498667	185.641
15.509333	15.509333	124.377
15.520000	15.520000	124.641
15.530667	15.530667	125.283
15.541333	15.541333	501.228
15.552000	15.552000	500.864
15.562667	15.562667	500.763
15.573333	15.573333	124.650
15.584000	15.584000	124.245
15.594667	15.594667	124.377
15.605333	15.605333	124.481
15.616000	15.616000	124.645
15.626667	15.626667	186.326
15.637333	15.637333	187.113
15.648000	15.648000	188.683
15.658667	15.658667	188.182
15.669333	15.669333	189.611
15.680000	15.680000	191.700
15.690667	15.690667	124.841
15.701333	15.701333	124.764
15.712000	15.712000	124.958
15.722667	15.722667	125.074
15.733333	15.733333	382.810
15.744000	15.744000	125.290
15.754667	15.754667	124.402
15.765333	15.765333	124.364
15.776000	15.776000	124.558
15.786667	15.786667	124.446
15.797333	15.797333	124.409
15.808000	15.808000	124.742
15.818667	15.818667	124.510
15.829333	15.829333	124.777
15.840000	15.840000	125.103
15.850667	15.850667	124.852
15.861333	15.861333	124.827
15.872000	15.872000	125.056
15.882667	15.882667	125.050
15.893333	15.893333	124.958
15.904000	15.904000	125.050
15.914667	15.914667	124.954
15.925333	15.925333	124.758
15.936000	15.936000	124.742
15.946667	15.946667	124.763
15.957333	15.957333	124.699
15.968000	15.968000	124.622
15.978667	15.978667	124.925
15.989333	15.989333	124.960
16.000000	16.000000	124.742
16.010667	16.010667	124.473
16.021333	16.021333	124.868
16.032000	16.032000	124.851
16.042667	16.042667	125.068
16.053333	16.053333	125.125
16.064000	16.064000	124.767
16.074667	16.074667	125.001
16.085333	16.085333	124.966
16.096000	16.096000	124.911
16.106667	16.106667	124.703
16.117333	16.117333	125.199
16.128000	16.128000	125.011
16.138667	16.138667	124.812
16.149333	16.149333	189.074
16.160000	16.160000	188.037
16.170667	16.170667	187.451
16.181333	16.181333	124.873
16.192000	16.192000	124.797
16.202667	16.202667	124.849
16.213333	16.213333	124.717
16.224000	16.224000	124.660
16.234667	16.234667	124.650
16.245333	16.245333	124.546
16.256000	16.256000	188.645
16.266667	16.266667	188.341
16.277333	16.277333	125.079
16.288000	16.288000	125.394
16.298667	16.298667	124.893
16.309333	16.309333	125.093
16.320000	16.320000	125.234
16.330667	16.330667	125.180
16.341333	16.341333	125.125
16.352000	16.352000	124.943
16.362667	16.362667	124.780
16.373333	16.373333	124.641
16.384000	16.384000	124.550
16.394667	16.394667	124.582
16.405333	16.405333	124.906
16.416000	16.416000	125.438
16.426667	16.426667	124.883
16.437333	16.437333	124.643
16.448000	16.448000	124.092
16.458667	16.458667	124.321
16.469333	16.469333	502.979
16.480000	16.480000	497.117
16.490667	16.490667	250.297
16.501333	16.501333	250.055
16.512000	16.512000	249.956
16.522667	16.522667	124.830
16.533333	16.533333	124.606
16.544000	16.544000	125.007
16.554667	16.554667	124.952
16.565333	16.565333	124.817
16.576000	16.576000	124.796
16.586667	16.586667	124.919
16.597333	16.597333	124.845
16.608000	16.608000	124.782
16.618667	16.618667	124.484
16.629333	16.629333	124.533
16.640000	16.640000	124.491
16.650667	16.650667	124.550
16.661333	16.661333	124.799
16.672000	16.672000	124.707
16.682667	16.682667	124.824
16.693333	16.693333	124.921
16.704000	16.704000	124.908
16.714667	16.714667	317.994
16.725333	16.725333	321.066
16.736000	16.736000	125.032
16.746667	16.746667	124.930
16.757333	16.757333	311.461
16.768000	16.768000	310.007
16.778667	16.778667	314.483
