Time,Value
0.010666000000000064,0.014994137234825856
0.010666999999999982,0.01494584606402541
0.010666999999999982,0.01502940606743292
0.010666000000000064,0.015015841131814823
0.010666999999999982,0.015142266331775534
0.010666999999999982,0.015221485555785253
0.010665999999999842,0.015191642697425432
0.010666999999999982,0.014995222429675301
0.010667000000000204,0.015104827109469568
0.010665999999999842,0.015103741914620123
0.010666999999999982,0.015158544254517257
0.010666999999999982,0.19657002463934903
0.010666000000000064,0.08333970885307383
0.010666999999999982,0.0451630966469107
0.010666999999999982,0.0833142067741118
0.010666000000000064,0.08410911200133261
0.010666999999999982,0.08378897952074539
0.010666999999999982,0.08426917824162622
0.010666000000000064,0.01490569385459583
0.010666999999999982,0.015105912304319022
0.010666999999999982,0.015194355684549049
0.010666000000000064,0.08311181793468972
0.010666999999999982,0.08356814236888267
0.010666999999999982,0.08283726363777932
0.010666000000000064,0.08150138877810857
0.010666999999999982,0.08268479376143184
0.010666999999999982,0.08290997169269235
0.010666000000000064,0.08359961301951668
0.010666999999999982,0.08499300320620817
0.010666999999999982,0.0837124732838593
0.010665999999999842,0.08351659561353389
0.010666999999999982,0.01503211905455654
0.010667000000000204,0.014963751779041308
0.010665999999999842,0.015064674900039987
0.010666999999999982,0.01495669801251989
0.010666999999999982,0.014976774117234685
0.010666000000000064,0.015035917236529611
0.010666999999999982,0.01491383281596669
0.010666999999999982,0.015022894898336232
0.010666000000000064,0.015086378797028954
0.010666999999999982,0.015129243993582155
0.010666999999999982,0.015153118280270021
0.010666000000000064,0.01513195698070578
0.010666999999999982,0.1952656204303123
0.010666999999999982,0.0832463820960213
0.010666000000000064,0.08317530183338244
0.010666999999999982,0.08329575846167118
0.010666999999999982,0.08307709169950737
0.010666000000000064,0.0829159402643643
0.010666999999999982,0.08265874908504509
0.010666999999999982,0.08279982441547334
0.010665999999999842,0.195580869534077
0.010667000000000204,0.015100486330071779
0.010666999999999982,0.015195983476823221
0.010665999999999842,0.1971413797275835
0.010666999999999982,0.08346179327363676
0.010667000000000204,0.0832984714487948
0.010665999999999842,0.08351116963928665
0.010666999999999982,0.19845826367738892
0.010666999999999982,0.0602304845340743
0.010666000000000064,0.06038675259239484
0.010666999999999982,0.0604871331159688
0.010666999999999982,0.06032109830400322
0.010666000000000064,0.06023211232634847
0.010666999999999982,0.06040574350226018
0.010666999999999982,0.06039977493058822
0.010665999999999842,0.06027117934092861
0.010667000000000204,0.060312959342632366
0.010667000000000204,0.06027443492547696
0.01066599999999962,0.06020281206541338
0.010667000000000204,0.015025065288035131
0.01066699999999976,0.01500770217044396
0.010666000000000064,0.015016926326664268
0.010667000000000204,0.08328436391575197
0.01066699999999976,0.08327731014923058
0.010666000000000064,0.015072813861410848
0.010667000000000204,0.015156916462243085
0.01066699999999976,0.015214974386688564
0.010666000000000064,0.015213889191839117
0.010667000000000204,0.01519218529485015
0.01066699999999976,0.015027235677734022
0.010666000000000064,0.01500824476786868
0.010667000000000204,0.015156373864818365
0.01066699999999976,0.015124360616759638
0.010666000000000064,0.015110795681141539
0.010667000000000204,0.015118392045087675
0.01066699999999976,0.015003361391046164
0.010666000000000064,0.014970805545562715
0.010667000000000204,0.014987626065729166
0.01066699999999976,0.015000105806497818
0.010666000000000064,0.014942590479477066
0.01066699999999976,0.014934994115530932
0.010667000000000204,0.060189247129795266
0.010666000000000064,0.06031838531687961
0.01066699999999976,0.06043070298379749
0.010667000000000204,0.06050883701295776
0.010666000000000064,0.0604621736344315
0.01066699999999976,0.06022126037785399
0.010667000000000204,0.06010568712638776
0.010666000000000064,0.060162659855983784
0.01066699999999976,0.060155063492037655
0.010667000000000204,0.06014963751779041
0.010666000000000064,0.060107314918661926
0.01066699999999976,0.0601990138834403
0.010667000000000204,0.06032923726537409
0.010666000000000064,0.06043395856834584
0.01066699999999976,0.0603791562284487
0.010667000000000204,0.06036504869540588
0.010666000000000064,0.06047031259580236
0.01066699999999976,0.06053271129964563
0.010667000000000204,0.060498527661888006
0.01066599999999962,0.06030861856323457
0.010667000000000204,0.06022451596240233
0.010667000000000204,0.06031567232975599
0.01066599999999962,0.06043829934774363
0.010667000000000204,0.060411169476507424
0.01066699999999976,0.060289085055944505
0.010666000000000064,0.060355824539185574
0.010667000000000204,0.15289093194905876
0.01066699999999976,0.15264459271823402
0.010666000000000064,0.15207486542227375
0.010667000000000204,0.15208788776046714
0.01066699999999976,0.01508312321248061
0.010666000000000064,0.015079325030507539
0.010667000000000204,0.060309703758084025
0.01066699999999976,0.060247305054240745
0.010666000000000064,0.060399232333163494
0.010667000000000204,0.06039380635891626
0.01066699999999976,0.06009754816501689
0.010666000000000064,0.06010405933411358
0.010667000000000204,0.06017134141477938
0.01066699999999976,0.060200641675714484
0.010666000000000064,0.06008669621652242
0.010667000000000204,0.06009157959334493
0.01066699999999976,0.014980029701783032
0.010666000000000064,0.014972433337836889
0.01066699999999976,0.015053822951545507
0.010667000000000204,0.015050024769572436
0.010666000000000064,0.015053822951545507
0.01066699999999976,0.014990339052852785
0.010667000000000204,0.014994679832250583
0.010666000000000064,0.015103199317195396
0.01066699999999976,0.015188387112877087
0.010667000000000204,0.015207920620167155
0.010666000000000064,0.015150405293146395
0.01066699999999976,0.015069558276862504
0.010667000000000204,0.015002818793621444
0.010666000000000064,0.015019639313787888
0.01066699999999976,0.015021809703486787
0.010667000000000204,0.015044056197900472
0.010666000000000064,0.19333234580602032
0.01066699999999976,0.015135212565254125
0.010667000000000204,0.20567535202364423
0.010666000000000064,0.20372688467145997
0.01066699999999976,0.19960911281522872
0.010667000000000204,0.1957496173331662
0.010666000000000064,0.1957311690207256
0.01066699999999976,0.19901062785575807
0.010667000000000204,0.20046478895401862
0.01066599999999962,0.20168183497767483
0.010667000000000204,0.20061888662264032
0.010667000000000204,0.01516017204679143
0.01066599999999962,0.19647832567457066
0.010667000000000204,0.19553583394782492
0.01066699999999976,0.1960561848781353
0.010666000000000064,0.19937145514319957
0.010667000000000204,0.20089452611440015
0.01066699999999976,0.20017938270861377
0.010666000000000064,0.08347590080667959
0.010667000000000204,0.08384432445806725
0.01066699999999976,0.015114593863114603
0.010666000000000064,0.015046226587599371
0.010667000000000204,0.01491437541339141
0.01066699999999976,0.014910034633993619
0.010666000000000064,0.08256270934086893
0.010667000000000204,0.20340675219087273
0.01066699999999976,0.21070794313796026
0.010666000000000064,0.015224198542908879
0.010667000000000204,0.015345740366047073
0.01066699999999976,0.06090547573043108
0.010666000000000064,0.06050069805158691
0.010667000000000204,0.060408456489383804
0.01066699999999976,0.060175139596752435
0.010666000000000064,0.060048714396791734
0.01066699999999976,0.060517518571753345
0.010667000000000204,0.06043450116577056
0.010666000000000064,0.060441012334867254
0.021333999999999964,0.06024513466454186
0.010666000000000064,0.06026358297698247
0.01066699999999976,0.06047845155717323
0.010667000000000204,0.06041171207393215
0.010666000000000064,0.06055170220951097
0.03200000000000003,0.06046108843958205
0.01066699999999976,0.06069494792963814
0.03200000000000003,0.060204982455112264
0.010667000000000204,0.060073673878329036
0.010666000000000064,0.06019792868859085
0.01066699999999976,0.06041496765848049
0.021332999999999824,0.059940194911846906
0.010667000000000204,0.06061898429017676
0.03200000000000003,0.059760595164263235
0.010667000000000204,0.06000367881053963
0.01066599999999962,0.06016048946628489
0.010667000000000204,0.06014963751779041
0.01066699999999976,0.05990058529984204
0.010666000000000064,0.06008181283969989
0.010667000000000204,0.0601990138834403
0.01066699999999976,0.06007584426802793
0.09600000000000009,0.17065882721907427
0.02133300000000027,0.0705517727471762
0.06399999999999961,0.07069339067502918
0.010667000000000204,0.07086593665609144
0.010666000000000064,0.07126528836068838
0.01066699999999976,0.07118661173410339
0.010667000000000204,0.07092779276250999
0.010666000000000064,0.07167983279317759
0.01066699999999976,0.07172866656140275
0.010667000000000204,0.07198205955874892
0.05333299999999985,0.0717384333150478
0.42666700000000013,0.19448916351553214
0.11733300000000035,0.19615222462231147
0.01066699999999976,0.19565629057611364
0.01066599999999962,0.19683698257231333
0.010667000000000648,0.1977686223505646
0.01066699999999976,0.19858685926704855
0.08533299999999944,0.08374231614221912
0.010667000000000648,0.08365495795683854
0.03200000000000003,0.0826185968756155
0.01066599999999962,0.1962075695596333
0.07466699999999982,0.08284431740430073
0.010667000000000648,0.08256596492541728
0.04266599999999965,0.19695418361605374
0.01066699999999976,0.08331529196896126
0.010667000000000648,0.08322793378358068
0.01066599999999962,0.08379874627439043
0.01066699999999976,0.08370107873794008
0.01066699999999976,0.08350357327534051
0.010666000000000508,0.08359364444784473
0.01066699999999976,0.0834872953525988
0.01066699999999976,0.19811371431268912
0.010666000000000508,0.19810340496161935
0.02133399999999952,0.08425615590343284
0.02133300000000027,0.08483999073243599
0.01066699999999976,0.08474612137795871
0.010666000000000508,0.2058489831995559
0.01066699999999976,0.20813006277309606
0.01066699999999976,0.21003349453902825
0.010666000000000508,0.2090861194354599
0.01066699999999976,0.2085945261686599
0.01066699999999976,0.08950524339021382
0.010666000000000508,0.08989971171798825
0.01066699999999976,0.08954268261251978
0.01066699999999976,0.08987746522357455
0.010666000000000508,0.09074399331085894
0.01066699999999976,0.031009985420407195
0.01066699999999976,0.21252781490048492
0.010666000000000508,0.21162656057801815
0.01066699999999976,0.20998574596565248
0.13866699999999987,0.210812664440932
0.36266599999999993,0.23380631550846534
0.01066699999999976,0.10314342966065415
0.010667000000000648,0.1032709400554643
0.01066599999999962,0.10383415618232793
0.01066699999999976,0.1044706229615293
0.010667000000000648,0.10480323518288517
0.01066599999999962,0.1052090980565788
0.01066699999999976,0.10469525829536508
0.010667000000000648,0.10474843284298804
0.01066599999999962,0.1052134388359766
0.04266699999999979,0.1063078578416451
0.010667000000000648,0.10607508354643846
0.01066599999999962,0.1056458889834817
0.01066699999999976,0.10545760767710244
0.010667000000000648,0.10502570012702206
0.01066599999999962,0.1049502790849854
0.01066699999999976,0.10492966038284587
0.010667000000000648,0.10502135934762426
0.01066599999999962,0.10517328662654701
0.01066699999999976,0.1052856042934649
0.01066699999999976,0.10507778947979557
0.010666000000000508,0.1052226629921969
0.01066699999999976,0.10571208586929803
0.0533330000000003,0.10441093724480964
0.01066699999999976,0.10423567827662375
0.01066699999999976,0.10492043622662557
0.03200000000000003,0.10493834194164148
0.0533330000000003,0.10442504477785247
0.01066699999999976,0.10476633855800394
0.010666000000000508,0.10465402089108604
0.01066699999999976,0.10501484817852758
0.01066699999999976,0.10521669442052495
0.010666000000000508,0.10498337752789358
0.01066699999999976,0.10504306324461322
0.01066699999999976,0.10548256715863974
0.010666000000000508,0.10555744560325167
0.01066699999999976,0.10518034039306842
0.01066699999999976,0.1049974850609364
0.02133300000000027,0.10541745546767285
0.02133300000000027,0.10536428092004989
0.03200000000000003,0.12067095427151683
0.01066699999999976,0.12115386597952128
0.01066699999999976,0.12128408936145507
0.010666000000000508,0.12114735481042459
0.01066699999999976,0.27276915138305363
0.04266699999999979,0.12169049483257341
0.02133300000000027,0.12192272653035535
0.01066699999999976,0.12189234107457078
0.01066599999999962,0.12110286182159721
0.010667000000000648,0.12134703066272305
0.01066699999999976,0.12188148912607631
0.01066599999999962,0.12242951252504765
0.010667000000000648,0.12209527251141761
0.01066699999999976,0.12224394420579202
0.01066599999999962,0.12243656629156904
0.010667000000000648,0.12235192109331211
0.01066699999999976,0.12195908055781184
0.01066599999999962,0.12208930393974562
0.010667000000000648,0.275099064724819
1.2053329999999995,0.12318372294541415
0.01066699999999976,0.16768050995476366
0.010667000000000648,0.1686246294737836
0.01066599999999962,0.12250330577481014
0.01066699999999976,0.12236114524953243
0.010667000000000648,0.12231502446843086
0.01066599999999962,0.1223654860289302
0.01066699999999976,0.12264492370266311
0.010667000000000648,0.12278382864339249
0.01066599999999962,0.12282126786569844
0.01066699999999976,0.1227816582536936
0.010667000000000648,0.0703765137789903
0.01066599999999962,0.0713716374559343
0.01066699999999976,0.07157619668505528
0.010667000000000648,0.07155883356746412
0.01066599999999962,0.07147473096663189
0.01066699999999976,0.07114483173239963
0.01066699999999976,0.06917466048322642
0.010666000000000508,0.06865268176064183
0.01066699999999976,0.06904932047811514
0.01066699999999976,0.07284478946406024
0.010666000000000508,0.0726792972495194
0.01066699999999976,0.12369919049890206
0.01066699999999976,0.1238174767374919
0.010666000000000508,0.17472993569677917
0.01066699999999976,0.12330255178142871
0.01066699999999976,0.2790301830669451
0.010666000000000508,0.28017723402281186
0.01066699999999976,0.28082183976338404
0.01066699999999976,0.28171441252705526
0.010666000000000508,0.2811674743229334
0.01066699999999976,0.2813188590044314
0.01066699999999976,0.2813828855005488
0.010666000000000508,0.2796856407560118
0.01066699999999976,0.2772363559808072
0.01066699999999976,0.12257438603744898
0.010666000000000508,0.12243222551217127
0.01066699999999976,0.12274638942108652
0.01066699999999976,0.12224828498518979
0.010666000000000508,0.12190916159473723
0.01066699999999976,0.12185815743681316
0.01066699999999976,0.12235734706755935
0.010666000000000508,0.1228337476064671
0.01066699999999976,0.12288692215409007
0.01066699999999976,0.12279359539703752
0.010666000000000508,0.12275452838245737
0.01066699999999976,0.12260585668808298
0.01066699999999976,0.12221084576288382
0.010666000000000508,0.12212837095432577
0.01066699999999976,0.12211317822643351
0.01066699999999976,0.12217720472255095
0.010666000000000508,0.12271600396530198
0.01066699999999976,0.12291947799957352
0.01066699999999976,0.12241431979715536
0.010666000000000508,0.07014808026318146
0.01066699999999976,0.17120142464379837
0.01066699999999976,0.27463460132925516
0.010666000000000508,0.2758549029374596
0.01066699999999976,0.12317666917889274
0.01066699999999976,0.12297428033947065
0.010666000000000508,0.12271274838075362
0.01066699999999976,0.12259880292156157
0.01066699999999976,0.12239261590016641
0.010666000000000508,0.1223139392735814
0.01066699999999976,0.12238230654909665
0.01066699999999976,0.27593574995374354
0.010666000000000508,0.2773405346863543
0.01066699999999976,0.17457583802815754
0.01066699999999976,0.07179160786267076
0.010666000000000508,0.12255051175076113
0.01066699999999976,0.2731891217897901
0.01066699999999976,0.2731777272438709
0.010666000000000508,0.27403231818781143
0.01066699999999976,0.27399542156293016
0.01066699999999976,0.2736834280437138
0.010666000000000508,0.07122133796928572
0.01066699999999976,0.07157782447732947
0.01066699999999976,0.2756080211092102
0.010666000000000508,0.1729789738071945
0.01066699999999976,0.17173371271745272
0.01066699999999976,0.12291459462275099
0.010666000000000508,0.12336495048527199
0.01066699999999976,0.12291405202532628
0.01066699999999976,0.27413432650365954
0.010666000000000508,0.2737691584368202
0.01066699999999976,0.2733166321846003
0.01066699999999976,0.27347832621716806
0.010666000000000508,0.27348266699656587
0.01066699999999976,0.2738793057140392
0.01066699999999976,0.12250384837223485
0.010666000000000508,0.1224805166829717
0.01066699999999976,0.12276212474640352
0.01066699999999976,0.12287769799786977
0.010666000000000508,0.27632099412529765
0.01066699999999976,0.27620596347125614
0.01066699999999976,0.07179432084979438
0.010666000000000508,0.2753942377238689
0.01066699999999976,0.2743443117070277
0.01066699999999976,0.27377404181364273
0.010666000000000508,0.2728125591770316
0.01066699999999976,0.2713464609354271
0.01066699999999976,0.04576483719092972
0.010666000000000508,0.12208116497837478
0.01066699999999976,0.04583211927159551
0.01066699999999976,0.04589885875483658
0.010665999999998732,0.04599489849901274
0.010667000000001536,0.04609744941228559
0.01066699999999976,0.197539646237331
0.010665999999998732,0.19872630680520265
0.010667000000001536,0.19800465223031954
0.01066699999999976,0.04615008136248384
0.010665999999998732,0.04617070006462336
0.010667000000001536,0.19838012964822863
0.01066699999999976,0.19788962157627804
0.010665999999998732,0.046214650456026005
0.010667000000001536,0.04619620214358539
0.01066699999999976,0.197309584929248
0.010665999999998732,0.1979661278131642
0.010667000000001536,0.1976535916965231
0.01066699999999976,0.19807356210325955
0.010665999999998732,0.19717773375504002
0.010667000000001536,0.19638445632009338
0.01066699999999976,0.19659227113376274
0.010665999999998732,0.04625154708090725
0.010667000000001536,0.12278274344854304
0.01066699999999976,0.1227165465627267
0.010665999999998732,0.1978006355986233
0.010667000000001536,0.19859716861811827
0.01066699999999976,0.19869212316744503
0.010665999999998732,0.1986422042043704
0.010667000000001536,0.19845500809284058
0.01066699999999976,0.04624612110666
0.010665999999998732,0.0462797621469929
0.01066699999999976,0.046394250203609676
0.010667000000001536,0.19926076526855588
0.010665999999998732,0.046409985528926674
0.01066699999999976,0.20436606443778496
0.010667000000001536,0.2070323881828792
0.010665999999998732,0.06687458999982093
0.01066699999999976,0.20853429785451552
0.010667000000001536,0.2054230442211475
0.010665999999998732,0.45055391058102956
0.01066699999999976,0.20708502013307742
0.010667000000001536,0.20776543730368147
0.010665999999998732,0.20830640693613137
0.01066699999999976,0.20816804459282673
0.010667000000001536,0.20732810377935382
0.010665999999998732,0.20664714401132506
0.01066699999999976,0.20845724902020468
0.010667000000001536,0.2090362004723853
0.010665999999998732,0.20934331061477915
0.01066699999999976,0.20914580515217956
0.010667000000001536,0.20795209081778657
0.010665999999998732,0.20792821653109866
0.01066699999999976,0.20902589112131553
0.010667000000001536,0.20958422387135664
0.010665999999998732,0.20896946098914426
0.01066699999999976,0.20795697419460904
0.01066699999999976,0.2057692213781215
0.010666000000000508,0.20637367490926417
0.01066699999999976,0.2082185061533261
0.01066699999999976,0.2083020661567336
0.010666000000000508,0.20811432744777908
0.01066699999999976,0.20829555498763688
0.01066699999999976,0.20775458535518698
0.010666000000000508,0.20618051022606237
0.01066699999999976,0.20522391096627376
0.01066699999999976,0.20374641817875
0.010666000000000508,0.20102909027573174
0.01066699999999976,0.195643810835345
0.01066699999999976,0.19555265446799133
0.010666000000000508,0.20149246847644608
0.01066699999999976,0.20646157569206944
0.01066699999999976,0.20861405967594993
0.010666000000000508,0.20934982178387582
0.01066699999999976,0.20945888386624537
0.01066699999999976,0.20843717291548994
0.010666000000000508,0.2051099655070817
0.01066699999999976,0.20654567829290166
0.01066699999999976,0.20771606093803155
0.010666000000000508,0.2069379762309772
0.01066699999999976,0.20480177016983842
0.01066699999999976,0.20318103166218754
0.010666000000000508,0.20572744137641774
0.01066699999999976,0.20816370381342897
0.01066699999999976,0.2091061955401747
0.010666000000000508,0.20930804178217205
0.01066699999999976,0.2098897062214763
0.01066699999999976,0.20965313374429664
0.010666000000000508,0.21017782545400482
0.01066699999999976,0.210053570643743
0.01066699999999976,0.21064120365471917
0.010666000000000508,0.20960864075546926
0.01066699999999976,0.20842306538244706
0.01066699999999976,0.20661838634781468
0.010666000000000508,0.20265471216020514
0.01066699999999976,0.2044876062609232
0.01066699999999976,0.20571224864852544
0.010666000000000508,0.20560210137130647
0.03200000000000003,0.20917781840023827
0.9280000000000008,0.2756758457873007
0.02133399999999952,0.27630525879998064
0.03200000000000003,0.27550384240366316
0.02133300000000027,0.27466118860306665
0.01066699999999976,0.2751386743368239
0.02133300000000027,0.12180444029176549
0.01066699999999976,0.27444252184090284
0.010665999999998732,0.27603504528246803
0.010667000000001536,0.27719023519970565
0.01066699999999976,0.27839208849546954
0.010665999999998732,0.2782738022568797
0.010667000000001536,0.2767425923243083
0.01066699999999976,0.27472847068373246
0.010665999999998732,0.27449406859625164
0.010667000000001536,0.07106886809293826
0.01066699999999976,0.07137055226108485
0.010665999999998732,0.07131140914178992
0.010667000000001536,0.20307848074891463
0.01066699999999976,0.2024691438409495
0.010665999999998732,0.07165161772709194
0.010667000000001536,0.07154309824214712
0.01066699999999976,0.27400681610884936
0.010665999999998732,0.07186431591758378
0.010667000000001536,0.12259663253186266
0.01066699999999976,0.12266499980737793
0.010665999999998732,0.04598404655051826
0.01066699999999976,0.045895603170288235
0.010667000000001536,0.12301280475662606
0.010665999999998732,0.12323201411621458
0.01066699999999976,0.12281421409917703
0.010667000000001536,0.12281638448887594
0.010665999999998732,0.27538555616507326
0.01066699999999976,0.12249082603404148
0.010667000000001536,0.12322604554454264
0.010665999999998732,0.12367694400448835
0.01066699999999976,0.12345936243717401
0.010667000000001536,0.12300412319783048
0.010665999999998732,0.12248811304691785
0.01066699999999976,0.12279413799446226
0.010667000000001536,0.1228994018948587
0.010665999999998732,0.04583700264841803
0.01066699999999976,0.04601226161660392
0.010667000000001536,0.04596722603035182
0.010665999999998732,0.04591242369045469
0.01066699999999976,0.04612946266034432
0.010667000000001536,0.16399844383058587
0.010665999999998732,0.04633076630491696
0.01066699999999976,0.0661442538661423
0.010667000000001536,0.07167820500090342
0.010665999999998732,0.06622835646697453
0.01066699999999976,0.07148015694087913
0.010667000000001536,0.07175091305581645
0.010665999999998732,0.07165324551936612
0.01066699999999976,0.07155557798291577
0.01066699999999976,0.07181005617511138
0.010666000000000508,0.0719343109853732
0.01066699999999976,0.07161906188160849
0.01066699999999976,0.07117358939591001
0.010666000000000508,0.07067928314198635
0.01066699999999976,0.07109165718477665
0.01066699999999976,0.07117033381136166
0.010666000000000508,0.07009436311813376
0.01066699999999976,0.06586264580271048
0.01066699999999976,0.06610952763095995
0.010666000000000508,0.04621085227405293
0.01066699999999976,0.046293327082611004
0.01066699999999976,0.12270677980908168
0.010666000000000508,0.12287607020559557
0.01066699999999976,0.12246695174735361
0.01066699999999976,0.04596505564065291
0.010666000000000508,0.046023656162523116
0.01066699999999976,0.04587552706557344
0.01066699999999976,0.06395812884192889
0.010666000000000508,0.0646944335472795
0.01066699999999976,0.07070804080549672
0.01066699999999976,0.07075199119689939
0.010666000000000508,0.07079594158830203
0.01066699999999976,0.0709012054886985
0.01066699999999976,0.07042263456009186
0.010666000000000508,0.06661739882050172
0.01066699999999976,0.06974493037661143
0.01066699999999976,0.07040093066310288
0.010666000000000508,0.07069284807760445
0.01066699999999976,0.07086539405866672
0.01066699999999976,0.0702772184502658
0.010666000000000508,0.06611332581293303
0.01066699999999976,0.07083012522605964
0.01066699999999976,0.06536616915908793
0.010666000000000508,0.06615510581463678
0.01066699999999976,0.07096523198481595
0.01066699999999976,0.06565049020964336
0.010666000000000508,0.0653949268225983
0.01066699999999976,0.06528260915568042
0.01066699999999976,0.06568630163967515
0.010666000000000508,0.0658181528138831
0.01066699999999976,0.06559894345429457
0.01066699999999976,0.08407547096099971
0.010666000000000508,0.06596031333916082
0.01066699999999976,0.0659885284052465
0.01066699999999976,0.06588814788167252
0.010666000000000508,0.06594946139066635
0.01066699999999976,0.06587241255635551
0.01066699999999976,0.0657389335898734
0.010666000000000508,0.0651111483694676
0.01066699999999976,0.06523648837457886
0.01066699999999976,0.06587838112802749
0.010666000000000508,0.045835917453568575
0.01066699999999976,0.0834894657422977
0.01066699999999976,0.04586358992222952
0.010666000000000508,0.08290725870556873
0.01066699999999976,0.08294361273302525
0.01066699999999976,0.08266580285156651
0.010666000000000508,0.08352473457490475
0.01066699999999976,0.08375588107783721
0.01066699999999976,0.08399896472411363
0.010666000000000508,0.08413081589832158
0.01066699999999976,0.08417747927684785
0.01066699999999976,0.08449869695228451
0.010666000000000508,0.08458442734539093
0.01066699999999976,0.084430872274194
0.01066699999999976,0.08457574578659535
0.010666000000000508,0.08454861591535914
0.01066699999999976,0.04621410785860128
0.01066699999999976,0.08450900630335427
0.010666000000000508,0.08454753072050969
0.01066699999999976,0.20267967164174241
0.01066699999999976,0.2012152011924121
0.010666000000000508,0.19994281023143404
0.01066699999999976,0.19976700866582348
0.01066699999999976,0.20002745542969105
0.010666000000000508,0.19986196321515015
0.01066699999999976,0.1998673891893974
0.01066699999999976,0.06523865876427777
0.010666000000000508,0.06576877644823323
0.01066699999999976,0.06580567307311445
0.01066699999999976,0.06604658632969197
0.010666000000000508,0.07446390017943696
0.01066699999999976,0.2051940681079139
0.01066699999999976,0.20288911424768596
0.010666000000000508,0.20202258616040158
0.01066699999999976,0.01809182593257576
0.01066699999999976,0.0657096333289383
0.010666000000000508,0.017918194756664042
0.01066699999999976,0.16462839944069058
0.01066699999999976,0.06645787517763282
0.010666000000000508,0.018116785414113063
0.01066699999999976,0.01812112619351086
0.01066699999999976,0.018155852428693203
0.010666000000000508,0.018082601776355445
0.01066699999999976,0.06650508115358383
0.01066699999999976,0.06626742348155466
0.010666000000000508,0.020481967588485434
0.01066699999999976,0.065448643967646
0.01066699999999976,0.07060331950252498
0.010666000000000508,0.06556693020623586
0.01066699999999976,0.06634501491329022
0.01066699999999976,0.017987647227028728
0.010666000000000508,0.018295299966847298
0.01066699999999976,0.04991842047719273
0.01066699999999976,0.2092863378851831
0.010666000000000508,0.20932269191263964
0.01066699999999976,0.21462712433674244
0.01066699999999976,0.21376385183400645
0.010666000000000508,0.049840829045457176
0.01066699999999976,0.01986015093975161
0.01066699999999976,0.0503004090641985
0.010666000000000508,0.21078065119287331
0.01066699999999976,0.049894546190504874
0.01066699999999976,0.0496520051416532
0.010666000000000508,0.030199344867869383
0.01066699999999976,0.21041005715178673
0.01066699999999976,0.20992877323605644
0.010666000000000508,0.2080524713413605
0.01066699999999976,0.05008879606855609
0.01066699999999976,0.05011267035524396
0.010666000000000508,0.050050271651400684
0.01066699999999976,0.050045930872002896
0.01066699999999976,0.049836488266059395
0.03200000000000003,0.020413600312970192
1.653333,0.003908871847712436
0.01066699999999976,0.0039870058768727065
0.010666000000000508,0.004060256529210459
0.01066699999999976,0.004148157312015767
0.01066699999999976,0.11166655000822033
0.010666000000000508,0.14553548125949886
0.01066699999999976,0.14613776440094262
0.01066699999999976,0.146150786739136
0.010666000000000508,0.1447362352528802
0.01066699999999976,0.14377095443429605
0.01066699999999976,0.14341501052367706
0.010666000000000508,0.14280296062858824
