time,rms_normalized
131.68036281179138,0.032177836
131.70358276643992,0.03522968
131.72680272108843,0.03487944
131.75002267573697,0.033201754
131.77324263038548,0.03127911
131.79646258503402,0.02849985
131.81968253968253,0.025711477
131.84290249433107,0.023589347
131.86612244897958,0.019763898
131.88934240362812,0.016862385
131.91256235827663,0.016128022
131.93578231292517,0.01580772
131.9590022675737,0.016145132
131.98222222222222,0.01583245
132.00544217687076,0.015800668
132.02866213151927,0.01508196
132.0518820861678,0.014777112
132.07510204081632,0.014234557
132.09832199546486,0.013312651
132.12154195011337,0.012604862
132.1447619047619,0.010985206
132.16798185941042,0.009921099
132.19120181405896,0.009471227
132.2144217687075,0.009267638
132.237641723356,0.009826988
132.26086167800457,0.010269215
132.28408163265306,0.010624934
132.3073015873016,0.010201692
132.3305215419501,0.0093122
132.35374149659864,0.009886174
132.37696145124715,0.017029459
132.4001814058957,0.030752469
132.4234013605442,0.06291653
132.44662131519274,0.10113114
132.46984126984128,0.12646733
132.4930612244898,0.13040231
132.51628117913833,0.1248647
132.53950113378684,0.10082981
132.56272108843538,0.08181061
132.5859410430839,0.11479143
132.60916099773243,0.12749615
132.63238095238094,0.13079835
132.65560090702948,0.13076413
132.678820861678,0.11682935
132.70204081632653,0.112002596
132.72526077097507,0.13646048
132.74848072562358,0.15737933
132.77170068027212,0.15880713
132.79492063492063,0.15287924
132.81814058956917,0.13487001
132.84136054421768,0.108188346
132.86458049886622,0.09450115
132.88780045351473,0.10656564
132.91102040816327,0.11648581
132.93424036281178,0.13819161
132.95746031746032,0.15530841
132.98068027210886,0.16146807
133.00390022675737,0.16822563
133.0271201814059,0.16314073
133.05034013605442,0.15181331
133.07356009070295,0.14711156
133.0967800453515,0.14054544
133.12,0.13322285
133.14321995464852,0.13001738
133.16643990929705,0.11894562
133.18965986394556,0.10364399
133.2128798185941,0.088435724
133.23609977324264,0.07537077
133.25931972789115,0.06603447
133.2825396825397,0.05613473
133.3057596371882,0.05109338
133.32897959183674,0.046116505
133.35219954648525,0.047568146
133.3754195011338,0.05277187
133.3986394557823,0.059709672
133.42185941043084,0.068524055
133.44507936507935,0.08865919
133.4682993197279,0.10586439
133.49151927437643,0.11251445
133.51473922902494,0.1193563
133.53795918367348,0.112885125
133.561179138322,0.106339216
133.58439909297053,0.11718671
133.60761904761904,0.1276428
133.63083900226758,0.1399114
133.6540589569161,0.14663863
133.67727891156463,0.14389087
133.70049886621314,0.13293594
133.72371882086168,0.13109963
133.74693877551022,0.12461578
133.77015873015873,0.12046787
133.7933786848073,0.12420484
133.81659863945578,0.1127211
133.83981859410432,0.10134977
133.86303854875283,0.08842625
133.88625850340136,0.069752984
133.90947845804988,0.05249607
133.9326984126984,0.051225062
133.95591836734692,0.046686154
133.97913832199546,0.046236027
134.002358276644,0.045458425
134.0255782312925,0.04265062
134.04879818594105,0.046452757
134.07201814058956,0.054166682
134.0952380952381,0.06158586
134.1184580498866,0.07835013
134.14167800453515,0.085374326
134.16489795918366,0.08481004
134.1881179138322,0.08360528
134.2113378684807,0.08220305
134.23455782312925,0.0884769
134.2577777777778,0.09308595
134.2809977324263,0.11156629
134.30421768707484,0.118909374
134.32743764172335,0.11599972
134.3506575963719,0.13978027
134.3738775510204,0.14720844
134.39709750566894,0.1480384
134.42031746031745,0.15138277
134.443537414966,0.13229242
134.4667573696145,0.111218885
134.48997732426304,0.09884969
134.51319727891158,0.089445546
134.5364172335601,0.0814215
134.55963718820863,0.07955924
134.58285714285714,0.077823915
134.60607709750568,0.08300785
134.6292970521542,0.095212474
134.65251700680273,0.11545761
134.67573696145124,0.13022076
134.69895691609975,0.13940902
134.72217687074829,0.13840878
134.74539682539682,0.13011391
134.76861678004536,0.12702928
134.79183673469387,0.11990723
134.8150566893424,0.11704223
134.83827664399092,0.10850657
134.86149659863946,0.093871124
134.88471655328797,0.08816255
134.9079365079365,0.086752735
134.93115646258502,0.086488254
134.95437641723356,0.08729105
134.9775963718821,0.07973818
135.0008163265306,0.06759766
135.02403628117915,0.058327682
135.04725623582766,0.046126958
135.0704761904762,0.04170145
135.0936961451247,0.044693083
135.11691609977325,0.052828595
135.14013605442176,0.058032144
135.1633560090703,0.06228662
135.1865759637188,0.06000475
135.20979591836735,0.056427162
135.2330158730159,0.05166446
135.2562358276644,0.053111576
135.27945578231294,0.06931194
135.30267573696145,0.073987484
135.32589569161,0.07828248
135.3491156462585,0.07377074
135.37233560090704,0.06182295
135.39555555555555,0.05491332
135.41877551020409,0.058284413
135.4419954648526,0.085399
135.4652154195011,0.098366894
135.48843537414967,0.10465133
135.51165532879818,0.10145721
135.53487528344672,0.084607765
135.55809523809523,0.07117658
135.58131519274377,0.07245556
135.60453514739228,0.08697385
135.62775510204082,0.097180575
135.65097505668933,0.1086348
135.67419501133787,0.112981
135.69741496598638,0.10995321
135.72063492063492,0.11460584
135.74385487528346,0.11568147
135.76707482993197,0.10685452
135.7902947845805,0.10194712
135.81351473922902,0.090537146
135.83673469387756,0.07768014
135.85995464852607,0.077880844
135.8831746031746,0.074949935
135.90639455782312,0.0658013
135.92961451247166,0.057089344
135.95283446712017,0.051250283
135.9760544217687,0.044206243
135.99927437641725,0.039294124
136.02249433106576,0.03648379
136.0457142857143,0.034106035
136.0689342403628,0.041228354
136.09215419501135,0.06638385
136.11537414965986,0.08019102
136.1385941043084,0.093203165
136.1618140589569,0.092743054
136.18503401360545,0.08099204
136.20825396825396,0.06802881
136.2314739229025,0.055974025
136.25469387755103,0.059045944
136.27791383219954,0.067993216
136.30113378684808,0.08277475
136.3243537414966,0.1016319
136.34757369614513,0.12588136
136.37079365079364,0.13948226
136.39401360544218,0.14282487
136.4172335600907,0.13798538
136.44045351473923,0.120704934
136.46367346938774,0.10185207
136.48689342403628,0.09003862
136.51011337868482,0.080850735
136.53333333333333,0.075050436
136.55655328798187,0.07292906
136.57977324263038,0.069396615
136.60299319727892,0.060124125
136.62621315192743,0.05195004
136.64943310657597,0.043643147
136.67265306122448,0.037049357
136.69587301587302,0.03525907
136.71909297052153,0.034686707
136.74231292517007,0.035862125
136.7655328798186,0.04342175
136.78875283446712,0.059936237
136.81197278911566,0.067486465
136.83519274376417,0.071922176
136.8584126984127,0.07057721
136.88163265306122,0.060545247
136.90485260770976,0.060788013
136.92807256235827,0.06749326
136.9512925170068,0.077179186
136.97451247165532,0.089520395
136.99773242630386,0.10086759
137.0209523809524,0.12038906
137.0441723356009,0.13643442
137.06739229024944,0.14520076
137.09061224489795,0.14896332
137.1138321995465,0.13755406
137.137052154195,0.12652732
137.16027210884354,0.11729803
137.18349206349205,0.11143088
137.2067120181406,0.11898931
137.2299319727891,0.12065701
137.25315192743764,0.11629652
137.27637188208618,0.11082673
137.2995918367347,0.103290066
137.32281179138323,0.10397202
137.34603174603174,0.13465816
137.36925170068028,0.15436926
137.3924716553288,0.15690525
137.41569160997733,0.16905363
137.43891156462584,0.17909989
137.46213151927438,0.17692684
137.4853514739229,0.17139843
137.50857142857143,0.15836409
137.53179138321997,0.11931811
137.55501133786848,0.09381165
137.57823129251702,0.093103796
137.60145124716553,0.08153681
137.62467120181407,0.082151495
137.64789115646258,0.09225183
137.67111111111112,0.09435587
137.69433106575963,0.0885602
137.71755102040817,0.08160876
137.74077097505668,0.06339993
137.76399092970522,0.051087078
137.78721088435375,0.052792575
137.8104308390023,0.052924905
137.8336507936508,0.054465953
137.85687074829931,0.054997884
137.88009070294785,0.06299099
137.90331065759636,0.07111447
137.9265306122449,0.075493194
137.9497505668934,0.07985371
137.97297052154195,0.080140315
137.99619047619046,0.08540918
138.019410430839,0.08777047
138.04263038548754,0.08441817
138.06585034013605,0.07977245
138.0890702947846,0.06652354
138.1122902494331,0.05828571
138.13551020408164,0.057416335
138.15873015873015,0.06169362
138.1819501133787,0.074739456
138.2051700680272,0.08246339
138.22839002267574,0.084667414
138.25160997732425,0.08216059
138.2748299319728,0.07217777
138.29804988662133,0.072683826
138.32126984126984,0.08852451
138.34448979591838,0.10955315
138.3677097505669,0.1209527
138.39092970521543,0.12343732
138.41414965986394,0.11922239
138.43736961451248,0.107663415
138.460589569161,0.10089585
138.48380952380953,0.09918419
138.50702947845804,0.101557925
138.53024943310658,0.0976835
138.55346938775511,0.08969473
138.57668934240365,0.08114879
138.59990929705216,0.06367852
138.62312925170068,0.058409005
138.6463492063492,0.06500511
138.66956916099772,0.087902635
138.69278911564626,0.10168237
138.71600907029477,0.11418873
138.7392290249433,0.12164946
138.76244897959182,0.1146608
138.78566893424036,0.11324097
138.8088888888889,0.11145879
138.8321088435374,0.10293911
138.85532879818595,0.097588725
138.87854875283446,0.09231754
138.901768707483,0.08058898
138.9249886621315,0.07675504
138.94820861678005,0.070619434
138.97142857142856,0.05991127
138.9946485260771,0.059090607
139.0178684807256,0.07114587
139.04108843537415,0.08682961
139.0643083900227,0.09458549
139.0875283446712,0.096336395
139.11074829931974,0.08984347
139.13396825396825,0.079331554
139.1571882086168,0.07406672
139.1804081632653,0.06974455
139.20362811791384,0.06654507
139.22684807256235,0.059914675
139.2500680272109,0.053387307
139.2732879818594,0.04878297
139.29650793650794,0.043014847
139.31972789115648,0.04469749
139.342947845805,0.06035769
139.36616780045352,0.07667108
139.38938775510204,0.09278138
139.41260770975055,0.10123118
139.43582766439908,0.110182635
139.45904761904762,0.11061023
139.4822675736961,0.10884724
139.50548752834467,0.10632429
139.52870748299318,0.09836817
139.55192743764172,0.08968486
139.57514739229026,0.08095472
139.59836734693877,0.07332646
139.6215873015873,0.06272981
139.64480725623582,0.05985374
139.66802721088436,0.058921702
139.69124716553287,0.064323224
139.7144671201814,0.06495077
139.73768707482992,0.07259401
139.76090702947846,0.07448989
139.78412698412697,0.0809486
139.8073469387755,0.09020214
139.83056689342405,0.08913843
139.85378684807256,0.09066032
139.8770068027211,0.0856212
139.9002267573696,0.07731981
139.92344671201815,0.07378876
139.94666666666666,0.06637554
139.9698866213152,0.057159416
139.9931065759637,0.047271077
140.01632653061225,0.035878733
140.03954648526076,0.029831192
140.0627664399093,0.027621964
140.08598639455784,0.03327649
140.10920634920635,0.03702573
140.13242630385488,0.040053345
140.1556462585034,0.044631355
140.1788662131519,0.044110432
140.20208616780045,0.04501591
140.22530612244898,0.04631088
140.2485260770975,0.044309698
140.27174603174603,0.044216245
140.29496598639454,0.04280429
140.31818594104308,0.04057307
140.34140589569162,0.04108399
140.36462585034013,0.0436019
140.38784580498867,0.04772061
140.41106575963718,0.050996296
140.43428571428572,0.05163854
140.45750566893423,0.048429016
140.48072562358277,0.04315064
140.50394557823128,0.036879845
140.52716553287982,0.031554356
140.55038548752833,0.027068013
140.57360544217687,0.02297065
140.5968253968254,0.021278499
140.62004535147392,0.033006422
140.64326530612246,0.043567028
140.66648526077097,0.049789734
140.6897052154195,0.05172941
140.71292517006802,0.04737604
140.73614512471656,0.04035741
140.75936507936507,0.035450324
140.7825850340136,0.037911363
140.80580498866212,0.042832308
140.82902494331066,0.041598335
140.8522448979592,0.040836245
140.8754648526077,0.038584962
140.89868480725625,0.030590927
140.92190476190476,0.029318893
140.9451247165533,0.031557575
140.9683446712018,0.03104403
140.99156462585034,0.030937262
141.01478458049883,0.030303437
141.0380045351474,0.024232818
141.0612244897959,0.020361442
141.08444444444444,0.018495778
141.10766439909298,0.02241774
141.1308843537415,0.025339376
141.15410430839003,0.031021476
141.17732426303854,0.031343207
141.20054421768708,0.029959673
141.2237641723356,0.028733872
141.24698412698413,0.021565432
141.27020408163264,0.019797184
141.29342403628118,0.017228266
141.3166439909297,0.014774415
141.33986394557823,0.013000476
141.36308390022677,0.012039942
141.38630385487528,0.010631663
141.40952380952382,0.009035486
141.43274376417233,0.012459649
141.45596371882087,0.020381048
141.47918367346938,0.026401894
141.50240362811792,0.033053752
141.52562358276643,0.03947127
141.54884353741497,0.047743253
141.57206349206348,0.057502292
141.59528344671202,0.06074371
141.61850340136056,0.0596187
141.64172335600907,0.05917135
141.6649433106576,0.0619354
141.68816326530612,0.06626649
141.71138321995466,0.06907536
141.73460317460317,0.0703366
141.7578231292517,0.06473518
141.78104308390022,0.056368407
141.80426303854875,0.054427207
141.82748299319726,0.04969375
141.8507029478458,0.04102351
141.87392290249434,0.037602857
141.89714285714285,0.030852161
141.9203628117914,0.020433884
141.9435827664399,0.019494254
141.96680272108844,0.02778211
141.99002267573695,0.037160926
142.0132426303855,0.042731255
142.036462585034,0.0476003
142.05968253968254,0.04745836
142.08290249433108,0.044478014
142.1061224489796,0.042780206
142.12934240362813,0.040795464
142.15256235827664,0.042163238
142.17578231292518,0.046521697
142.1990022675737,0.04543101
142.22222222222223,0.043593597
142.24544217687074,0.040689267
142.26866213151928,0.032402612
142.2918820861678,0.03132608
142.31510204081633,0.033832245
142.33832199546487,0.0381783
142.36154195011338,0.041901268
142.38476190476192,0.041264992
142.40798185941043,0.03799868
142.43120181405897,0.030490581
142.45442176870748,0.026644161
142.47764172335602,0.035815045
142.50086167800453,0.037879992
142.52408163265306,0.04140331
142.54730158730158,0.040090043
142.57052154195011,0.030641986
142.59374149659865,0.02830581
142.61696145124716,0.024933565
142.6401814058957,0.030172605
142.6634013605442,0.035616435
142.68662131519275,0.04361268
142.70984126984126,0.048969783
142.7330612244898,0.04760149
142.7562811791383,0.045069944
142.77950113378685,0.04051257
142.80272108843536,0.040817868
142.8259410430839,0.04348805
142.84916099773244,0.04355582
142.87238095238095,0.042571582
142.8956009070295,0.035560265
142.918820861678,0.0290327
142.94204081632654,0.031144638
142.96526077097505,0.03975962
142.9884807256236,0.042268608
143.0117006802721,0.042942964
143.03492063492064,0.041024458
143.05814058956915,0.029835612
143.0813605442177,0.025274526
143.10458049886623,0.028614033
143.12780045351474,0.036949433
143.15102040816328,0.040074613
143.1742403628118,0.044262215
143.19746031746033,0.041964885
143.22068027210884,0.033682592
143.24390022675738,0.029280178
143.2671201814059,0.027677098
143.29034013605445,0.0558692
143.31356009070294,0.064367115
143.33678004535147,0.070135705
143.36,0.07197821
143.38321995464852,0.05308591
143.40643990929706,0.04452272
143.42965986394557,0.039714906
143.4528798185941,0.04555005
143.47609977324262,0.054698493
143.49931972789116,0.05732253
143.52253968253967,0.056548607
143.5457596371882,0.047174077
143.56897959183672,0.037618376
143.59219954648526,0.043764304
143.6154195011338,0.05278642
143.6386394557823,0.060044378
143.66185941043085,0.065562844
143.68507936507936,0.058713708
143.7082993197279,0.049462423
143.7315192743764,0.041809823
143.75473922902495,0.047379486
143.77795918367346,0.07396343
143.801179138322,0.09031988
143.8243990929705,0.09616828
143.84761904761905,0.0966058
143.8708390022676,0.08670262
143.8940589569161,0.08655417
143.91727891156464,0.089594655
143.94049886621315,0.08764902
143.9637188208617,0.08276363
143.9869387755102,0.070509925
144.01015873015874,0.060826957
144.03337868480725,0.05708551
144.0565986394558,0.05476351
144.0798185941043,0.051946975
144.10303854875283,0.059873447
144.12625850340137,0.07805912
144.14947845804988,0.09120842
144.17269841269842,0.09565949
144.19591836734693,0.094155304
144.21913832199547,0.080733046
144.24235827664398,0.06570749
144.26557823129252,0.06399891
144.28879818594103,0.06513908
144.31201814058957,0.070178956
144.33523809523808,0.078674585
144.35845804988662,0.07794533
144.38167800453516,0.07234932
144.40489795918367,0.06449756
144.4281179138322,0.05757443
144.45133786848072,0.05334377
144.47455782312926,0.05506783
144.49777777777777,0.058153495
144.5209977324263,0.05839724
144.54421768707482,0.06224109
144.56743764172336,0.0640825
144.59065759637187,0.068923466
144.6138775510204,0.06828725
144.63709750566895,0.06636762
144.66031746031746,0.06366082
144.683537414966,0.05443667
144.7067573696145,0.049498126
144.72997732426305,0.0462013
144.75319727891156,0.047247387
144.7764172335601,0.053252213
144.7996371882086,0.058859624
144.82285714285717,0.06637644
144.84607709750566,0.07520667
144.8692970521542,0.077159196
144.89251700680273,0.07731154
144.91573696145124,0.07521592
144.93895691609978,0.067000225
144.9621768707483,0.06183819
144.98539682539683,0.06114425
145.00861678004534,0.056265946
145.03183673469388,0.057648957
145.0550566893424,0.056770552
145.07827664399093,0.054534446
145.10149659863944,0.052201632
145.12471655328798,0.04645439
145.14793650793652,0.04606266
145.17115646258503,0.044302788
145.19437641723357,0.04657898
145.21759637188208,0.047396917
145.24081632653062,0.045115996
145.26403628117913,0.04356707
145.28725623582767,0.039660487
145.31047619047618,0.035740934
145.33369614512472,0.032897174
145.35691609977323,0.0276092
145.38013605442177,0.023078179
145.4033560090703,0.02066766
145.42657596371882,0.01847439
145.44979591836736,0.01762271
145.47301587301587,0.018577777
145.4962358276644,0.020725809
145.51945578231292,0.023866206
145.54267573696146,0.02529294
145.56589569160997,0.026084116
145.5891156462585,0.024493609
145.61233560090702,0.021929882
145.63555555555556,0.02058632
145.6587755102041,0.019193582
145.6819954648526,0.018268012
145.70521541950114,0.016966453
145.72843537414963,0.015243104
145.7516553287982,0.013599189
145.7748752834467,0.012642776
145.79809523809524,0.0117618395
145.82131519274375,0.011986658
145.8445351473923,0.014328969
145.8677551020408,0.016796824
145.89097505668934,0.019543543
145.91419501133788,0.02075114
145.9374149659864,0.019546889
145.96063492063493,0.01723319
145.98385487528344,0.01411178
146.00707482993198,0.011386655
146.0302947845805,0.0101565095
146.05351473922903,0.010429335
146.07673469387754,0.010559109
146.09995464852608,0.010703595
146.1231746031746,0.010511817
146.14639455782313,0.010335568
146.16961451247167,0.01089453
146.19283446712018,0.015159853
146.21605442176872,0.01806901
146.23927437641723,0.01969708
146.26249433106577,0.020340795
146.28571428571428,0.018138012
146.30893424036282,0.016293142
146.33215419501133,0.014493752
146.35537414965987,0.013417487
146.37859410430838,0.012214204
146.40181405895692,0.010787022
146.42503401360543,0.010572257
146.44825396825397,0.009596456
146.4714739229025,0.009442239
146.494693877551,0.009767237
146.51791383219955,0.010864929
146.54113378684806,0.013431854
146.5643537414966,0.015245703
146.5875736961451,0.015901584
146.61079365079365,0.016141713
146.63401360544216,0.015081584
146.6572335600907,0.013975055
146.68045351473924,0.013171192
146.70367346938775,0.011511484
146.7268934240363,0.010130912
146.7501133786848,0.008781102
146.77333333333334,0.008171429
146.79655328798185,0.008179664
146.8197732426304,0.0076304516
146.8429931972789,0.007883106
146.86621315192744,0.008598475
146.88943310657595,0.011359125
146.9126530612245,0.015070411
146.93587301587303,0.016336767
146.95909297052154,0.017825242
146.98231292517008,0.017203195
147.0055328798186,0.014917162
147.02875283446713,0.014046817
147.05197278911564,0.0124086905
147.07519274376418,0.011408302
147.0984126984127,0.010977669
147.12163265306123,0.010382059
147.14485260770974,0.009868161
147.16807256235828,0.009615816
147.1912925170068,0.010668388
147.21451247165533,0.013143223
147.23773242630386,0.015464599
147.26095238095238,0.016368052
147.2841723356009,0.016631112
147.30739229024942,0.014890189
147.33061224489796,0.01212879
147.35383219954647,0.010873088
147.377052154195,0.00925089
147.40027210884352,0.014317035
147.42349206349206,0.036028095
147.4467120181406,0.047400188
147.4699319727891,0.06502363
147.49315192743765,0.07980086
147.51637188208616,0.08286469
147.5395918367347,0.082407035
147.5628117913832,0.078486405
147.58603174603175,0.085539065
147.60925170068026,0.09320228
147.6324716553288,0.09751482
147.6556916099773,0.10258777
147.67891156462585,0.09182846
147.7021315192744,0.08271117
147.7253514739229,0.09229756
147.74857142857144,0.120641395
147.77179138321995,0.16650456
147.7950113378685,0.17600015
147.818231292517,0.18048888
147.84145124716554,0.16231512
147.86467120181405,0.11576998
147.8878911564626,0.10618757
147.9111111111111,0.12681772
147.93433106575964,0.18208706
147.95755102040818,0.19022049
147.98077097505669,0.19868687
148.00399092970522,0.18700798
148.02721088435374,0.145535
148.05043083900227,0.15218717
148.07365079365078,0.14582503
148.09687074829932,0.14131872
148.12009070294783,0.12950365
148.14331065759637,0.11855048
148.16653061224488,0.1189401
148.18975056689342,0.11225456
148.21297052154196,0.112178855
148.23619047619047,0.10020756
148.259410430839,0.08210063
148.28263038548752,0.07241726
148.30585034013606,0.066063665
148.32907029478457,0.061727643
148.3522902494331,0.060005452
148.37551020408162,0.05611836
148.39873015873016,0.045624148
148.42195011337867,0.040387567
148.4451700680272,0.037223756
148.46839002267575,0.03305641
148.49160997732426,0.031573113
148.5148299319728,0.028212346
148.5380498866213,0.027078541
148.56126984126985,0.024793686
148.58448979591836,0.0227923
148.6077097505669,0.022800723
148.6309297052154,0.020298634
148.65414965986395,0.020894082
148.67736961451246,0.020452356
148.700589569161,0.019727794
148.72380952380954,0.020293625
148.74702947845805,0.018539524
148.7702494331066,0.018035514
148.7934693877551,0.017827101
148.81668934240363,0.017324895
148.83990929705217,0.018178653
148.86312925170068,0.017248025
148.8863492063492,0.016445173
148.90956916099773,0.01620784
148.93278911564627,0.01679952
148.95600907029478,0.019275365
148.97922902494332,0.023538493
149.00244897959183,0.026810711
149.02566893424037,0.029332832
149.04888888888888,0.029821103
149.07210884353742,0.027674919
149.09532879818593,0.0245965
149.11854875283447,0.021856738
149.14176870748298,0.021434769
149.16498866213152,0.022980357
149.18820861678006,0.030059235
149.21142857142857,0.031560287
149.2346485260771,0.031091874
149.25786848072562,0.029283822
149.28108843537416,0.023705471
149.30430839002267,0.026268108
149.3275283446712,0.031242734
149.35074829931972,0.03374254
149.37396825396826,0.037167475
149.39718820861677,0.040020145
149.4204081632653,0.03689887
149.44362811791385,0.037400287
149.46684807256236,0.035960104
149.4900680272109,0.03169334
149.5132879818594,0.034477808
149.53650793650797,0.033537347
149.55972789115646,0.030722296
149.582947845805,0.027443573
149.6061678004535,0.02255008
149.62938775510204,0.020321826
149.65260770975055,0.019900486
149.6758276643991,0.022252845
149.69904761904763,0.025093935
149.72226757369614,0.026030857
149.74548752834468,0.026375236
149.7687074829932,0.024543513
149.79192743764173,0.02094895
149.81514739229024,0.018362036
149.83836734693878,0.016498297
149.8615873015873,0.015269454
149.88480725623583,0.013924534
149.90802721088434,0.012373589
149.93124716553288,0.011510387
149.95446712018142,0.01099243
149.97768707482993,0.011721166
150.00090702947847,0.013701854
150.02412698412698,0.014801663
150.04734693877552,0.01533987
150.07056689342403,0.014902827
150.09378684807257,0.013394893
150.11700680272108,0.011737927
150.14022675736962,0.010669513
150.16344671201813,0.017180655
150.18666666666667,0.02886561
150.2098866213152,0.048042584
150.23310657596372,0.07644196
150.25632653061226,0.08745937
150.27954648526077,0.0948127
150.3027664399093,0.09249648
150.32598639455782,0.077711195
150.34920634920636,0.08246939
150.3724263038549,0.09031138
150.3956462585034,0.11341815
150.41886621315192,0.12511225
150.44208616780045,0.11899278
150.465306122449,0.11008717
150.4885260770975,0.10278778
150.51174603174604,0.119512975
150.53496598639455,0.1334234
150.5581859410431,0.13905829
150.5814058956916,0.12941644
150.60462585034014,0.1073001
150.62784580498865,0.093221344
150.6510657596372,0.094881706
150.6742857142857,0.10323711
150.69750566893424,0.1091479
150.72072562358278,0.116953194
150.7439455782313,0.12536776
150.76716553287983,0.12385389
150.79038548752834,0.12470395
150.81360544217688,0.12658994
150.8368253968254,0.13722456
150.86004535147393,0.13824837
150.88326530612244,0.13516355
150.90648526077098,0.12796865
150.9297052154195,0.103551164
150.95292517006803,0.09652314
150.97614512471657,0.08888959
150.99936507936508,0.07970667
151.02258503401362,0.06826671
151.04580498866213,0.061616484
151.0690249433107,0.055979874
151.09224489795918,0.055017985
151.11546485260772,0.052965347
151.13868480725623,0.047159813
151.16190476190476,0.040484916
151.18512471655328,0.044610757
151.2083446712018,0.07768729
151.23156462585035,0.09617299
151.25478458049886,0.11014768
